epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,345.266,0.51154,0.71962,1.60775,0.99506,0,0.946,0.97327,0.98238,0.89475,0.946,0.97327,0.98238,0.95478,0.40741,0.31462,1.94828,0.94794,0,0.000665359,0.000665359,0.000665359
